[2026-03-19T09:36:44.019+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2026-03-19T09:36:44.071+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: minio_to_snowflake.load_snowflake scheduled__2026-03-19T09:31:00+00:00 [queued]>
[2026-03-19T09:36:44.083+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: minio_to_snowflake.load_snowflake scheduled__2026-03-19T09:31:00+00:00 [queued]>
[2026-03-19T09:36:44.085+0000] {taskinstance.py:2306} INFO - Starting attempt 1 of 2
[2026-03-19T09:37:55.145+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906277.json to Snowflake stage
[2026-03-19T09:37:55.304+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906287.json to Snowflake stage
[2026-03-19T09:37:55.655+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906297.json to Snowflake stage
[2026-03-19T09:37:55.836+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906307.json to Snowflake stage
[2026-03-19T09:37:55.959+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906318.json to Snowflake stage
[2026-03-19T09:37:56.136+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906328.json to Snowflake stage
[2026-03-19T09:37:56.316+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906338.json to Snowflake stage
[2026-03-19T09:37:56.456+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906348.json to Snowflake stage
[2026-03-19T09:37:56.666+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906358.json to Snowflake stage
[2026-03-19T09:37:56.801+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906368.json to Snowflake stage
[2026-03-19T09:37:57.111+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906378.json to Snowflake stage
[2026-03-19T09:37:57.260+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906388.json to Snowflake stage
[2026-03-19T09:37:57.391+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906398.json to Snowflake stage
[2026-03-19T09:37:57.735+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906408.json to Snowflake stage
[2026-03-19T09:37:57.923+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906418.json to Snowflake stage
[2026-03-19T09:37:58.078+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906428.json to Snowflake stage
[2026-03-19T09:37:58.226+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906439.json to Snowflake stage
[2026-03-19T09:37:58.336+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906449.json to Snowflake stage
[2026-03-19T09:37:58.476+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906459.json to Snowflake stage
[2026-03-19T09:37:58.593+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906469.json to Snowflake stage
[2026-03-19T09:37:58.699+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906479.json to Snowflake stage
[2026-03-19T09:37:58.820+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906490.json to Snowflake stage
[2026-03-19T09:37:58.961+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906500.json to Snowflake stage
[2026-03-19T09:37:59.111+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906510.json to Snowflake stage
[2026-03-19T09:37:59.270+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906520.json to Snowflake stage
[2026-03-19T09:37:59.404+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906531.json to Snowflake stage
[2026-03-19T09:37:59.547+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906541.json to Snowflake stage
[2026-03-19T09:37:59.672+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906551.json to Snowflake stage
[2026-03-19T09:37:59.825+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906561.json to Snowflake stage
[2026-03-19T09:37:59.964+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906571.json to Snowflake stage
[2026-03-19T09:38:00.091+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906581.json to Snowflake stage
[2026-03-19T09:38:00.218+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906592.json to Snowflake stage
[2026-03-19T09:38:00.346+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906602.json to Snowflake stage
[2026-03-19T09:38:00.476+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906612.json to Snowflake stage
[2026-03-19T09:38:00.663+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906622.json to Snowflake stage
[2026-03-19T09:38:00.796+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906632.json to Snowflake stage
[2026-03-19T09:38:00.950+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906642.json to Snowflake stage
[2026-03-19T09:38:01.074+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906652.json to Snowflake stage
[2026-03-19T09:38:01.205+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906662.json to Snowflake stage
[2026-03-19T09:38:01.324+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906672.json to Snowflake stage
[2026-03-19T09:38:01.451+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906682.json to Snowflake stage
[2026-03-19T09:38:01.561+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906692.json to Snowflake stage
[2026-03-19T09:38:01.673+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906702.json to Snowflake stage
[2026-03-19T09:38:01.789+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906713.json to Snowflake stage
[2026-03-19T09:38:02.025+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906722.json to Snowflake stage
[2026-03-19T09:38:02.151+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906733.json to Snowflake stage
[2026-03-19T09:38:02.283+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906743.json to Snowflake stage
[2026-03-19T09:38:02.397+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906753.json to Snowflake stage
[2026-03-19T09:38:02.520+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906763.json to Snowflake stage
[2026-03-19T09:38:02.649+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906773.json to Snowflake stage
[2026-03-19T09:38:02.773+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906783.json to Snowflake stage
[2026-03-19T09:38:02.941+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906793.json to Snowflake stage
[2026-03-19T09:38:03.098+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906803.json to Snowflake stage
[2026-03-19T09:38:03.221+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906813.json to Snowflake stage
[2026-03-19T09:38:03.355+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906823.json to Snowflake stage
[2026-03-19T09:38:03.411+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906833.json to Snowflake stage
[2026-03-19T09:38:03.572+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906844.json to Snowflake stage
[2026-03-19T09:38:03.764+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906854.json to Snowflake stage
[2026-03-19T09:38:03.946+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906864.json to Snowflake stage
[2026-03-19T09:38:04.126+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906874.json to Snowflake stage
[2026-03-19T09:38:04.513+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906884.json to Snowflake stage
[2026-03-19T09:38:04.716+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906894.json to Snowflake stage
[2026-03-19T09:38:04.914+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906904.json to Snowflake stage
[2026-03-19T09:38:05.103+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906915.json to Snowflake stage
[2026-03-19T09:38:05.284+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906925.json to Snowflake stage
[2026-03-19T09:38:05.469+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906935.json to Snowflake stage
[2026-03-19T09:38:05.676+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906945.json to Snowflake stage
[2026-03-19T09:38:05.882+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906955.json to Snowflake stage
[2026-03-19T09:38:06.079+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906965.json to Snowflake stage
[2026-03-19T09:38:06.269+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906975.json to Snowflake stage
[2026-03-19T09:38:06.442+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906985.json to Snowflake stage
[2026-03-19T09:38:06.611+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906995.json to Snowflake stage
[2026-03-19T09:38:06.795+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907005.json to Snowflake stage
[2026-03-19T09:38:07.016+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907015.json to Snowflake stage
[2026-03-19T09:38:07.195+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907025.json to Snowflake stage
[2026-03-19T09:38:07.387+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907036.json to Snowflake stage
[2026-03-19T09:38:07.586+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907047.json to Snowflake stage
[2026-03-19T09:38:08.095+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907058.json to Snowflake stage
[2026-03-19T09:38:08.765+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907068.json to Snowflake stage
[2026-03-19T09:38:09.308+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907078.json to Snowflake stage
[2026-03-19T09:38:09.662+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907088.json to Snowflake stage
[2026-03-19T09:38:09.846+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907099.json to Snowflake stage
[2026-03-19T09:38:10.251+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907109.json to Snowflake stage
[2026-03-19T09:38:10.448+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907119.json to Snowflake stage
[2026-03-19T09:38:10.843+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907129.json to Snowflake stage
[2026-03-19T09:38:11.023+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907139.json to Snowflake stage
[2026-03-19T09:38:11.258+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907149.json to Snowflake stage
[2026-03-19T09:38:11.515+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907160.json to Snowflake stage
[2026-03-19T09:38:11.677+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907170.json to Snowflake stage
[2026-03-19T09:38:11.990+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907180.json to Snowflake stage
[2026-03-19T09:38:12.309+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907190.json to Snowflake stage
[2026-03-19T09:38:12.499+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907201.json to Snowflake stage
[2026-03-19T09:38:12.731+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907211.json to Snowflake stage
[2026-03-19T09:38:12.893+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907222.json to Snowflake stage
[2026-03-19T09:38:13.318+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907232.json to Snowflake stage
[2026-03-19T09:38:13.482+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907242.json to Snowflake stage
[2026-03-19T09:38:13.698+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907252.json to Snowflake stage
[2026-03-19T09:38:13.869+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907262.json to Snowflake stage
[2026-03-19T09:38:14.106+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907273.json to Snowflake stage
[2026-03-19T09:38:14.334+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907283.json to Snowflake stage
[2026-03-19T09:38:14.537+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907293.json to Snowflake stage
[2026-03-19T09:38:14.740+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907303.json to Snowflake stage
[2026-03-19T09:38:14.976+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907314.json to Snowflake stage
[2026-03-19T09:38:15.148+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907324.json to Snowflake stage
[2026-03-19T09:38:15.415+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907335.json to Snowflake stage
[2026-03-19T09:38:15.635+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907345.json to Snowflake stage
[2026-03-19T09:38:15.862+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907355.json to Snowflake stage
[2026-03-19T09:38:16.113+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907366.json to Snowflake stage
[2026-03-19T09:38:16.330+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907376.json to Snowflake stage
[2026-03-19T09:38:16.693+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907387.json to Snowflake stage
[2026-03-19T09:38:16.932+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907397.json to Snowflake stage
[2026-03-19T09:38:17.109+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907407.json to Snowflake stage
[2026-03-19T09:38:17.374+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907418.json to Snowflake stage
[2026-03-19T09:38:17.536+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907428.json to Snowflake stage
[2026-03-19T09:38:17.788+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907438.json to Snowflake stage
[2026-03-19T09:38:17.956+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907448.json to Snowflake stage
[2026-03-19T09:38:18.180+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907458.json to Snowflake stage
[2026-03-19T09:38:18.362+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907468.json to Snowflake stage
[2026-03-19T09:38:18.612+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907479.json to Snowflake stage
[2026-03-19T09:38:18.773+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907490.json to Snowflake stage
[2026-03-19T09:38:19.013+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907501.json to Snowflake stage
[2026-03-19T09:38:19.208+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907511.json to Snowflake stage
[2026-03-19T09:38:19.380+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907522.json to Snowflake stage
[2026-03-19T09:38:19.566+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907532.json to Snowflake stage
[2026-03-19T09:38:19.771+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907542.json to Snowflake stage
[2026-03-19T09:38:19.999+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907552.json to Snowflake stage
[2026-03-19T09:38:20.267+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907563.json to Snowflake stage
[2026-03-19T09:38:20.612+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907573.json to Snowflake stage
[2026-03-19T09:38:20.799+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907584.json to Snowflake stage
[2026-03-19T09:38:20.977+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907594.json to Snowflake stage
[2026-03-19T09:38:21.191+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907604.json to Snowflake stage
[2026-03-19T09:38:21.431+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907614.json to Snowflake stage
[2026-03-19T09:38:21.635+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907625.json to Snowflake stage
[2026-03-19T09:38:21.905+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907635.json to Snowflake stage
[2026-03-19T09:38:22.102+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907645.json to Snowflake stage
[2026-03-19T09:38:22.300+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907656.json to Snowflake stage
[2026-03-19T09:38:22.583+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907666.json to Snowflake stage
[2026-03-19T09:38:22.775+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907676.json to Snowflake stage
[2026-03-19T09:38:22.984+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907687.json to Snowflake stage
[2026-03-19T09:38:23.182+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907697.json to Snowflake stage
[2026-03-19T09:38:23.375+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907708.json to Snowflake stage
[2026-03-19T09:38:23.540+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907718.json to Snowflake stage
[2026-03-19T09:38:23.723+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907729.json to Snowflake stage
[2026-03-19T09:38:23.974+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907739.json to Snowflake stage
[2026-03-19T09:38:24.166+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907749.json to Snowflake stage
[2026-03-19T09:38:24.412+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907759.json to Snowflake stage
[2026-03-19T09:38:24.601+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907769.json to Snowflake stage
[2026-03-19T09:38:24.789+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907779.json to Snowflake stage
[2026-03-19T09:38:24.960+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907790.json to Snowflake stage
[2026-03-19T09:38:25.200+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907800.json to Snowflake stage
[2026-03-19T09:38:25.367+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907810.json to Snowflake stage
[2026-03-19T09:38:25.556+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907820.json to Snowflake stage
[2026-03-19T09:38:25.729+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907831.json to Snowflake stage
[2026-03-19T09:38:25.911+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907841.json to Snowflake stage
[2026-03-19T09:38:26.073+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907851.json to Snowflake stage
[2026-03-19T09:38:26.310+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907861.json to Snowflake stage
[2026-03-19T09:38:26.478+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907872.json to Snowflake stage
[2026-03-19T09:38:26.713+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907882.json to Snowflake stage
[2026-03-19T09:38:27.180+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907892.json to Snowflake stage
[2026-03-19T09:38:27.367+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907903.json to Snowflake stage
[2026-03-19T09:38:27.698+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907913.json to Snowflake stage
[2026-03-19T09:38:27.936+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907923.json to Snowflake stage
[2026-03-19T09:38:28.134+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907934.json to Snowflake stage
[2026-03-19T09:38:28.302+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907944.json to Snowflake stage
[2026-03-19T09:38:28.486+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907954.json to Snowflake stage
[2026-03-19T09:38:28.652+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907964.json to Snowflake stage
[2026-03-19T09:38:29.450+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907974.json to Snowflake stage
[2026-03-19T09:38:29.648+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907985.json to Snowflake stage
[2026-03-19T09:38:29.845+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773907995.json to Snowflake stage
[2026-03-19T09:38:30.013+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773908005.json to Snowflake stage
[2026-03-19T09:38:30.202+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773908015.json to Snowflake stage
[2026-03-19T09:38:30.397+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773908025.json to Snowflake stage
[2026-03-19T09:38:30.566+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773908036.json to Snowflake stage
[2026-03-19T09:38:30.754+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773908046.json to Snowflake stage
[2026-03-19T09:38:30.918+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773908056.json to Snowflake stage
[2026-03-19T09:38:31.120+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773908066.json to Snowflake stage
[2026-03-19T09:38:31.325+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773908077.json to Snowflake stage
[2026-03-19T09:38:31.510+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773908087.json to Snowflake stage
[2026-03-19T09:38:31.827+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773908098.json to Snowflake stage
[2026-03-19T09:38:32.106+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773908108.json to Snowflake stage
[2026-03-19T09:38:32.379+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773908118.json to Snowflake stage
[2026-03-19T09:38:32.591+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773908129.json to Snowflake stage
[2026-03-19T09:38:32.765+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773908139.json to Snowflake stage
[2026-03-19T09:38:32.971+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773908150.json to Snowflake stage
[2026-03-19T09:38:33.181+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773908160.json to Snowflake stage
[2026-03-19T09:38:33.351+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773908170.json to Snowflake stage
[2026-03-19T09:38:33.585+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773908181.json to Snowflake stage
[2026-03-19T09:38:33.763+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773908191.json to Snowflake stage
[2026-03-19T09:38:33.934+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773908202.json to Snowflake stage
[2026-03-19T09:38:34.122+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773896376.json to Snowflake stage
[2026-03-19T09:38:34.286+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773896387.json to Snowflake stage
[2026-03-19T09:38:34.452+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773896397.json to Snowflake stage
[2026-03-19T09:38:34.633+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773896407.json to Snowflake stage
[2026-03-19T09:38:34.805+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773896418.json to Snowflake stage
[2026-03-19T09:38:35.115+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773896429.json to Snowflake stage
[2026-03-19T09:38:35.305+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773896440.json to Snowflake stage
[2026-03-19T09:38:35.565+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773896450.json to Snowflake stage
[2026-03-19T09:38:35.725+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773896460.json to Snowflake stage
[2026-03-19T09:38:35.916+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773896470.json to Snowflake stage
[2026-03-19T09:38:36.112+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773896481.json to Snowflake stage
[2026-03-19T09:38:36.352+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773896491.json to Snowflake stage
[2026-03-19T09:38:36.543+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773896501.json to Snowflake stage
[2026-03-19T09:38:36.763+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773896511.json to Snowflake stage
[2026-03-19T09:38:36.933+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773896521.json to Snowflake stage
